epoch,average_reward,final_reward
970,-4.290325649344387,-10000
971,-6.744295641885765,10000
972,-3.5452885637821256,-10000
973,-7.594998485459605,0
974,-7.284676329569449,10000
975,-7.432278007476897,10000
976,-7.683462912612078,0
977,-7.735003810145104,-10000
978,-7.568962123657562,-10000
979,-7.23218635836987,10000
980,-7.331394219226458,10000
981,-7.971272594333521,10000
982,-6.318183984500157,10000
983,-4.003350873537978,-10000
984,-7.282698679488801,-10000
985,-5.745757895828209,10000
986,-5.721107159557478,-10000
987,-6.404298183615331,10000
988,-7.249645229027795,10000
989,-7.241550416915182,10000
990,-7.804909365158558,10000
991,-7.733523857275617,10000
992,-5.312800219370068,10000
993,-2.2951364994269534,-10000
994,-7.339559938293294,10000
995,-7.981169453112319,10000
996,-6.373876637960307,10000
997,-6.739112764502774,0
998,-7.402055289971217,10000
999,-7.899743412558719,10000
1000,-7.674136033911035,10000
1001,-5.473806186833616,0
1002,-5.34812182135728,-10000
1003,-7.1165609174831586,0
1004,-7.585272096841107,10000
1005,-7.470043959165536,10000
1006,-7.52772413342879,-10000
1007,-7.835921904664226,10000
1008,-0.4611720277412546,10000
1009,-4.342027580635646,-10000
1010,-5.14491940572597,10000
1011,-3.2632262195705173,10000
1012,-7.269506603879418,10000
1013,-7.526062610677185,10000
1014,-6.0962210940059025,10000
1015,-7.772762328478335,10000
1016,-7.575989529966759,10000
1017,-7.971042852692695,10000
1018,-7.8636436235923215,10000
1019,-8.103784192618186,10000
1020,-7.473194522572488,0
1021,-7.658408936314068,10000
